Year,Collocate,MI Score,Context,File,Directory
1946,in,3.12,"due to the fact that, in those",rstb_1946_0001.txt,txt_rstb
1946,in,3.12,gradient did in fact exist appears justified.,rstb_1946_0001.txt,txt_rstb
1946,in,3.12,involved was in fact a connective tissue,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,28) that in fact the limiting ‘free’,rsta_1946_0004.txt,txt_rsta
1946,in,3.12,variable gear; in fact from the definition,rsta_1946_0002.txt,txt_rsta
1946,in,3.12,east. ‘A striking fact is that in,rstb_1946_0002.txt,txt_rstb
1946,in,3.12,changing k. In fact only two changes,rsta_1946_0004.txt,txt_rsta
1946,in,3.12,"Neither region in fact gave trouble, except",rsta_1946_0004.txt,txt_rsta
1946,in,3.12,but none in fact was found. In,rsta_1946_0004.txt,txt_rsta
1946,in,3.12,was not the fact in our Examples,rsta_1946_0004.txt,txt_rsta
1946,in,3.12,28) that in fact the limiting ‘free’,rsta_1946_0004.txt,txt_rsta
1946,in,3.12,figure 24. In fact quite unusually high,rsta_1946_0004.txt,txt_rsta
1946,that,4.83,facilitated by the fact that on the,rstb_1946_0002.txt,txt_rstb
1947,that,4.82,due to the fact that the anaesthesia,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,though hardly surprising fact is that nearly,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,(ii) in the fact that polycycly is,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,out by the fact that leaf primordia,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,formed notwithstanding the fact that there is,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,it is a fact of experience that,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,made of the fact that in other,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,"secondly, to the fact that when the",rstb_1947_0001.txt,txt_rstb
1947,that,4.82,lies in the fact that the treatment,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,. by the fact that reflexions from,rsta_1947_0002.txt,txt_rsta
1947,that,4.82,and from the fact that the number,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,steles are in fact involved: that on,rstb_1947_0001.txt,txt_rstb
1947,that,4.82,shown by the fact that in five,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,argument. The relevant fact is that the,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,"1904), namely, the fact that to most",rstb_1947_0004.txt,txt_rstb
1947,that,4.82,lies in the fact that in the,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,"route, and the fact that the infundibular",rstb_1947_0002.txt,txt_rstb
1947,that,4.82,accounted for the fact that the post-operative,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,view of the fact that the pars,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,significance underlying the fact that the rabbit,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,clear from the fact that the two,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,"characters, on the fact that several are",rstb_1947_0005.txt,txt_rstb
1947,that,4.82,plates and the fact that they all,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,it from this fact alone that the,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,deduced from the fact that in a,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,view is the fact that the coronal,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,lithology and the fact that the larger,rstb_1947_0005.txt,txt_rstb
1947,that,4.82,doubtful by the fact that out of,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,view of the fact that macroscopic characters,rstb_1947_0005.txt,txt_rstb
1947,that,4.82,into dominators. The fact that the latter,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,view of the fact that no more,rstb_1947_0008.txt,txt_rstb
1947,that,4.82,and that the fact of this increase,rsta_1947_0002.txt,txt_rsta
1947,that,4.82,lies in the fact that it operates,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,unusual manner. The fact that this observer,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,chromatic aberration The fact that a change,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,associated with the fact that in the,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,experiment emphasizes the fact that for loss,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,we explain the fact that the visual,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,eyeball discloses the fact that there is,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,and by the fact that it is,rstb_1947_0008.txt,txt_rstb
1947,that,4.82,together with the fact that here the,rstb_1947_0008.txt,txt_rstb
1947,that,4.82,agree with the fact that the only,rstb_1947_0008.txt,txt_rstb
1947,that,4.82,justified by the fact that the visual,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,"2, and the fact that all three",rstb_1947_0008.txt,txt_rstb
1947,that,4.82,mosaic crystals. The fact that good divergent-beam,rsta_1947_0002.txt,txt_rsta
1947,that,4.82,receptor is the fact that this part,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,this case the fact that the white,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,of account the fact that the green,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,screen discloses the fact that no two,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,and disregarding the fact that white and,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,to be a fact that human vision,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,"does, that in fact the composi- tion",rstb_1947_0004.txt,txt_rstb
1947,that,4.82,previously to the fact that yellow and,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,"another, and the fact that the stimulus",rstb_1947_0004.txt,txt_rstb
1947,that,4.82,"then, using the fact that Jo with",rsta_1947_0005.txt,txt_rsta
1947,that,4.82,arises from the fact that 04/dy can,rsta_1947_0005.txt,txt_rsta
1947,that,4.82,essentially on the fact that the excess,rsta_1947_0005.txt,txt_rsta
1947,that,4.82,change and the fact that division into,rstb_1947_0005.txt,txt_rstb
1947,that,4.82,unmyelinated fibres. The fact that other hypothalamic,rstb_1947_0002.txt,txt_rstb
1947,in,3.13,lies in the fact that in the,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,satisfactorily by the fact that the earlier,rstb_1947_0002.txt,txt_rstb
1947,in,3.13,lies in the fact that it operates,rstb_1947_0004.txt,txt_rstb
1947,that,4.82,= n. The fact that N n<m**,rsta_1947_0004.txt,txt_rsta
1947,that,4.82,"N,(m;n), and in fact that R,.M(m;n) <",rsta_1947_0004.txt,txt_rsta
1947,that,4.82,"follows from the fact that (qS,) aASc=",rsta_1947_0004.txt,txt_rsta
1947,that,4.82,Sdoubt by the fact that a case,rsta_1947_0004.txt,txt_rsta
1947,that,4.82,Theorem 20 The fact that p; =,rsta_1947_0004.txt,txt_rsta
1947,in,3.13,"colourless, has in fact the opposite effect.",rstb_1947_0004.txt,txt_rstb
1947,that,4.82,coupled with the fact that the discrimination,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,lies in the fact that the treatment,rstb_1947_0001.txt,txt_rstb
1947,in,3.13,made of the fact that in other,rstb_1947_0001.txt,txt_rstb
1947,in,3.13,steles are in fact involved: that on,rstb_1947_0001.txt,txt_rstb
1947,in,3.13,(ii) in the fact that polycycly is,rstb_1947_0001.txt,txt_rstb
1947,in,3.13,shown by the fact that in five,rstb_1947_0002.txt,txt_rstb
1947,that,4.82,many elements.) The fact that the degree,rsta_1947_0004.txt,txt_rsta
1947,in,3.13,"in outline, a fact noticed by Darwin",rstb_1947_0007.txt,txt_rstb
1947,in,3.13,they did in fact close the opening,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,afferent are in fact efferent. Nussbaum dealt,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,associated with the fact that in the,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,it has in fact assumed the appearance,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,silt was in fact a temporarily warmer,rstb_1947_0008.txt,txt_rstb
1947,in,3.13,"type, must in fact act as one",rstb_1947_0007.txt,txt_rstb
1947,in,3.13,eye is in fact corrected for colour.,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,deduced from the fact that in a,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,must be in fact permeable to the,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,parenchyma does in fact pass right through,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,it does in fact take the former,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,the sinus in fact follows the course,rstb_1947_0007.txt,txt_rstb
1947,that,4.82,"by the known fact that R[y,, ...,",rsta_1947_0004.txt,txt_rsta
1947,in,3.13,is what in fact occurs soon became,rstb_1947_0007.txt,txt_rstb
1947,in,3.13,as fast in fact as sight itself.,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,shore gave in fact somewhat higher extinction,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,resolution is in fact taking place when,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,one. If in fact three different cones,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,clusters do in fact exist in the,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"image did in fact occur, as one",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"different directions, in fact it would be",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,of illumination. In fact the sharpest image,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,less than in fact it is. In,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"originally designed, in fact the rays of",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"interconnexions. If in fact spreading takes place,",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"coloured, being in fact a function of",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"monochromatic lights, in fact the matches thus",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,sensation were in fact a mixture of,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,there were in fact no receptors present,rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"does, that in fact the composi- tion",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"may exist, in fact the evidence for",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,"diameter was in fact the limiting factor,",rstb_1947_0004.txt,txt_rstb
1947,that,4.82,By expressing the fact that the discriminant,rsta_1947_0004.txt,txt_rsta
1947,in,3.13,"Therefore, if in fact dominators composed of",rstb_1947_0004.txt,txt_rstb
1947,in,3.13,values is in fact negligible. TABLE 4.,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,rocks may in fact appear lighter in,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,water is in fact small (Atkins &,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,which are in fact most suitable for,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,processes is in fact responsible for the,rsta_1947_0001.txt,txt_rsta
1947,in,3.13,"N,(m;n), and in fact that R,.M(m;n) <",rsta_1947_0004.txt,txt_rsta
1947,in,3.13,"A, and in fact it only appears",rsta_1947_0002.txt,txt_rsta
1947,in,3.13,We find in fact sin agb a(q),rsta_1947_0005.txt,txt_rsta
1947,in,3.13,"the aerofoil. In fact n oe ""eb",rsta_1947_0005.txt,txt_rsta
1947,in,3.13,"This expression in fact gives, over the",rsta_1947_0006.txt,txt_rsta
1947,in,3.13,"bases are in fact complementary, it i",rsta_1947_0004.txt,txt_rsta
1948,that,4.89,"organ, but the fact that it is",rstb_1948_0007.txt,txt_rstb
1948,that,4.89,Owing to the fact that the centre,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,together with the fact that the haltere,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,of the undoubted fact that in the,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,supported by the fact that under certain,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,dynamics involved. The fact that the moving,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,due to the fact that thin layers,rsta_1948_0018.txt,txt_rsta
1948,that,4.89,and from the fact that more stems,rstb_1948_0004.txt,txt_rstb
1948,that,4.89,"construction, and the fact that it had",rstb_1948_0004.txt,txt_rstb
1948,that,4.89,lie in the fact that it turns,rstb_1948_0004.txt,txt_rstb
1948,that,4.89,of course the fact that Cladium peat,rstb_1948_0004.txt,txt_rstb
1948,that,4.89,country and the fact that the organ,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,corresponding with the fact that the Meare,rstb_1948_0004.txt,txt_rstb
1948,that,4.89,to emphasize the fact that there is,rstb_1948_0005.txt,txt_rstb
1948,that,4.89,allowing for the fact that the integrals,rsta_1948_0007.txt,txt_rsta
1948,that,4.89,shown by the fact that a few,rstb_1948_0008.txt,txt_rstb
1948,that,4.89,supported by the fact that in Boreosomus,rstb_1948_0006.txt,txt_rstb
1948,that,4.89,results from the fact that the material,rsta_1948_0003.txt,txt_rsta
1948,that,4.89,depends on the fact that if A>1,rsta_1948_0003.txt,txt_rsta
1948,that,4.89,accordance with the fact that the theory,rsta_1948_0022.txt,txt_rsta
1948,that,4.89,heavy recoils; the fact that the observed,rsta_1948_0022.txt,txt_rsta
1948,that,4.89,Apart from the fact that the generalization,rsta_1948_0002.txt,txt_rsta
1948,that,4.89,arises from the fact that the average,rsta_1948_0002.txt,txt_rsta
1948,that,4.89,mitigated by the fact that the general,rsta_1948_0007.txt,txt_rsta
1948,that,4.89,associated with the fact that for 6->+,rsta_1948_0007.txt,txt_rsta
1948,that,4.89,view of the fact that the values,rsta_1948_0007.txt,txt_rsta
1948,that,4.89,paragraph illustrates the fact that it is,rsta_1948_0007.txt,txt_rsta
1948,that,4.89,due to the fact that the plates,rsta_1948_0001.txt,txt_rsta
1948,that,4.89,spite of the fact that the wings,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,"due to the fact that the (¢,/c),a/A)",rsta_1948_0001.txt,txt_rsta
1948,that,4.89,d: and The fact that g(A) is,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,"arise from the fact that y, A",rsta_1948_0001.txt,txt_rsta
1948,that,4.89,provided by the fact that at the,rsta_1948_0006.txt,txt_rsta
1948,that,4.89,get separation. The fact that for no,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,precisely in the fact that it builds,rsta_1948_0019.txt,txt_rsta
1948,that,4.89,spite of the fact that (small) variations,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,form by the fact that viscosity is,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,provided by the fact that the laminar,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,due to the fact that the two,rsta_1948_0001.txt,txt_rsta
1948,that,4.89,(6-3-1) and the fact that 77 is,rsta_1948_0006.txt,txt_rsta
1948,that,4.89,due to the fact that the force,rsta_1948_0001.txt,txt_rsta
1948,that,4.89,"due to the fact that the (¢,/¢,a/A)",rsta_1948_0001.txt,txt_rsta
1948,that,4.89,34) do in fact show that with,rsta_1948_0001.txt,txt_rsta
1948,that,4.89,"7,. = The fact that the system",rsta_1948_0008.txt,txt_rsta
1948,that,4.89,"equations, and the fact that /,, /,,",rsta_1948_0001.txt,txt_rsta
1948,that,4.89,brings out the fact that the slight,rsta_1948_0001.txt,txt_rsta
1948,that,4.89,organ.’ (6) The fact that the gyroscopic,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,following from the fact that is constant,rsta_1948_0008.txt,txt_rsta
1948,that,4.89,light of the fact that local activation,rsta_1948_0012.txt,txt_rsta
1948,that,4.89,3 to the fact that a crystal,rsta_1948_0012.txt,txt_rsta
1948,that,4.89,sensitiveness. A notable fact is that the,rsta_1948_0012.txt,txt_rsta
1948,that,4.89,accounts for the fact that although mercury,rsta_1948_0012.txt,txt_rsta
1948,that,4.89,affected by the fact that samples may,rsta_1948_0013.txt,txt_rsta
1948,that,4.89,"to detonate, the fact that chemical decomposition",rsta_1948_0013.txt,txt_rsta
1948,that,4.89,arises from the fact that dextrin azide,rsta_1948_0013.txt,txt_rsta
1948,that,4.89,arises from the fact that dextrin azide,rsta_1948_0014.txt,txt_rsta
1948,that,4.89,heat. 2 The fact that compression increases,rsta_1948_0014.txt,txt_rsta
1948,that,4.89,crystals. From the fact that lead azide,rsta_1948_0019.txt,txt_rsta
1948,that,4.89,grit. (ii) The fact that even hard,rsta_1948_0019.txt,txt_rsta
1948,that,4.89,(1)). (iii) The fact that lead azide,rsta_1948_0019.txt,txt_rsta
1948,that,4.89,"law, and the fact that the radial",rsta_1948_0001.txt,txt_rsta
1948,that,4.89,view of the fact that sensitization persists,rsta_1948_0019.txt,txt_rsta
1948,that,4.89,available. But the fact that for large,rsta_1948_0014.txt,txt_rsta
1948,that,4.89,follows from the fact that the sum,rsta_1948_0023.txt,txt_rsta
1948,that,4.89,sometimes observed. The fact that at full,rstb_1948_0007.txt,txt_rstb
1948,in,3.08,which is in fact of the exact,rsta_1948_0009.txt,txt_rsta
1948,that,4.89,spite of the fact that most of,rsta_1948_0021.txt,txt_rsta
1948,in,3.08,supported by the fact that in Boreosomus,rstb_1948_0006.txt,txt_rstb
1948,that,4.89,grit friction. The fact that no large,rsta_1948_0018.txt,txt_rsta
1948,that,4.89,crystals. From the fact that lead azide,rsta_1948_0018.txt,txt_rsta
1948,that,4.89,view of the fact that the probability,rsta_1948_0020.txt,txt_rsta
1948,that,4.89,these tests. The fact that the sensitiveness,rsta_1948_0020.txt,txt_rsta
1948,that,4.89,we find in fact that =; am]fa,rsta_1948_0009.txt,txt_rsta
1948,that,4.89,and using the fact that effects cannot,rsta_1948_0009.txt,txt_rsta
1948,that,4.89,corresponds to the fact that the incident,rsta_1948_0009.txt,txt_rsta
1948,that,4.89,dextrin; (d) the fact that the region,rsta_1948_0015.txt,txt_rsta
1948,that,4.89,due to the fact that the less,rsta_1948_0016.txt,txt_rsta
1948,that,4.89,"non-occurrence spontaneously, the fact that this remarkable",rsta_1948_0011.txt,txt_rsta
1948,that,4.89,counterbalanced by the fact that the line,rsta_1948_0021.txt,txt_rsta
1948,that,4.89,lies in the fact that the centre,rsta_1948_0021.txt,txt_rsta
1948,that,4.89,ated with the fact that the majority,rsta_1948_0018.txt,txt_rsta
1948,in,3.08,of the undoubted fact that in the,rstb_1948_0007.txt,txt_rstb
1948,that,4.89,terms). From the fact that this linear,rsta_1948_0025.txt,txt_rsta
1948,that,4.89,allow for the fact that we are,rsta_1948_0023.txt,txt_rsta
1948,in,3.08,lie in the fact that it turns,rstb_1948_0004.txt,txt_rstb
1948,in,3.08,"utensils, but in fact Alnus increased in",rstb_1948_0005.txt,txt_rstb
1948,that,4.89,"together with the fact that L,, L,,",rsta_1948_0025.txt,txt_rsta
1948,in,3.08,"effect did in fact occur, it might",rstb_1948_0008.txt,txt_rstb
1948,that,4.89,use of the fact that a symbolic,rsta_1948_0025.txt,txt_rsta
1948,that,4.89,due to the fact that the period,rsta_1948_0023.txt,txt_rsta
1948,that,4.89,reflexion of the fact that certain of,rsta_1948_0023.txt,txt_rsta
1948,that,4.89,"due to the fact that the values,",rsta_1948_0023.txt,txt_rsta
1948,that,4.89,"block is in fact 1/,/2 that required",rsta_1948_0023.txt,txt_rsta
1948,that,4.89,made for the fact that the first,rsta_1948_0023.txt,txt_rsta
1948,that,4.89,owing to the fact that the roughness,rsta_1948_0018.txt,txt_rsta
